from,to,trips,DAY_TYPE,TIME_PER_HOUR
51,11,2684,WEEKDAY,0
51,12,803,WEEKDAY,0
51,13,22,WEEKDAY,0
51,17,748,WEEKDAY,0
51,19,539,WEEKDAY,0
51,20,616,WEEKDAY,0
51,21,407,WEEKDAY,0
51,23,1067,WEEKDAY,0
51,25,88,WEEKDAY,0
51,26,418,WEEKDAY,0
51,28,88,WEEKDAY,0
51,29,737,WEEKDAY,0
51,30,55,WEEKDAY,0
51,32,451,WEEKDAY,0
51,33,1001,WEEKDAY,0
51,34,649,WEEKDAY,0
51,37,176,WEEKDAY,0
51,41,2431,WEEKDAY,0
51,42,55,WEEKDAY,0
51,45,3399,WEEKDAY,0
51,47,33,WEEKDAY,0
51,48,22,WEEKDAY,0
51,51,2607,WEEKDAY,0
51,53,1870,WEEKDAY,0
51,54,2519,WEEKDAY,0
52,2,462,WEEKDAY,0
52,3,2211,WEEKDAY,0
52,5,385,WEEKDAY,0
52,10,330,WEEKDAY,0
52,11,66,WEEKDAY,0
52,12,44,WEEKDAY,0
52,17,22,WEEKDAY,0
52,20,11,WEEKDAY,0
52,23,22,WEEKDAY,0
52,26,66,WEEKDAY,0
52,29,77,WEEKDAY,0
52,32,209,WEEKDAY,0
52,34,451,WEEKDAY,0
52,37,11,WEEKDAY,0
52,41,1562,WEEKDAY,0
52,44,154,WEEKDAY,0
52,45,187,WEEKDAY,0
52,48,11,WEEKDAY,0
52,50,1221,WEEKDAY,0
52,51,22,WEEKDAY,0
52,52,132,WEEKDAY,0
52,53,99,WEEKDAY,0
52,54,143,WEEKDAY,0
53,1,1353,WEEKDAY,0
53,2,792,WEEKDAY,0
53,3,4367,WEEKDAY,0
53,5,935,WEEKDAY,0
53,6,22,WEEKDAY,0
53,7,33,WEEKDAY,0
53,9,957,WEEKDAY,0
53,10,319,WEEKDAY,0
53,11,13178,WEEKDAY,0
53,12,5676,WEEKDAY,0
53,13,319,WEEKDAY,0
53,17,6237,WEEKDAY,0
53,19,1221,WEEKDAY,0
53,20,2288,WEEKDAY,0
53,21,2431,WEEKDAY,0
53,23,4620,WEEKDAY,0
53,25,1749,WEEKDAY,0
53,26,946,WEEKDAY,0
53,28,275,WEEKDAY,0
53,29,385,WEEKDAY,0
53,30,1518,WEEKDAY,0
53,32,517,WEEKDAY,0
53,33,4664,WEEKDAY,0
53,34,297,WEEKDAY,0
53,37,1661,WEEKDAY,0
53,40,11,WEEKDAY,0
53,41,649,WEEKDAY,0
53,44,88,WEEKDAY,0
53,45,17534,WEEKDAY,0
53,47,682,WEEKDAY,0
53,48,3751,WEEKDAY,0
53,50,1001,WEEKDAY,0
53,51,1045,WEEKDAY,0
53,52,979,WEEKDAY,0
53,53,3586,WEEKDAY,0
53,54,517,WEEKDAY,0
53,56,110,WEEKDAY,0
54,1,539,WEEKDAY,0
54,2,253,WEEKDAY,0
54,3,5753,WEEKDAY,0
54,4,231,WEEKDAY,0
54,5,176,WEEKDAY,0
54,7,22,WEEKDAY,0
54,9,351,WEEKDAY,0
54,10,847,WEEKDAY,0
54,11,4928,WEEKDAY,0
54,12,1177,WEEKDAY,0
54,13,352,WEEKDAY,0
54,16,99,WEEKDAY,0
54,17,1265,WEEKDAY,0
54,19,561,WEEKDAY,0
54,20,748,WEEKDAY,0
54,21,1133,WEEKDAY,0
54,23,594,WEEKDAY,0
54,24,11,WEEKDAY,0
54,25,407,WEEKDAY,0
54,26,1144,WEEKDAY,0
54,28,132,WEEKDAY,0
54,29,748,WEEKDAY,0
54,30,363,WEEKDAY,0
54,32,495,WEEKDAY,0
54,33,1617,WEEKDAY,0
54,34,341,WEEKDAY,0
54,37,209,WEEKDAY,0
54,40,55,WEEKDAY,0
54,41,1694,WEEKDAY,0
54,42,55,WEEKDAY,0
54,44,352,WEEKDAY,0
54,45,5808,WEEKDAY,0
54,48,418,WEEKDAY,0
54,50,528,WEEKDAY,0
54,51,1496,WEEKDAY,0
54,52,1100,WEEKDAY,0
54,53,2838,WEEKDAY,0
54,54,484,WEEKDAY,0
56,4,33,WEEKDAY,0
56,5,121,WEEKDAY,0
56,30,14289,WEEKDAY,0
56,34,1232,WEEKDAY,0
56,47,88,WEEKDAY,0
56,53,1287,WEEKDAY,0
56,56,7612,WEEKDAY,0
1,1,1001,WEEKDAY,1
1,21,319,WEEKDAY,1
1,25,44,WEEKDAY,1
1,42,11,WEEKDAY,1
2,2,4238,WEEKDAY,1
2,9,715,WEEKDAY,1
2,34,44,WEEKDAY,1
3,1,11,WEEKDAY,1
3,3,407,WEEKDAY,1
3,5,11,WEEKDAY,1
3,10,132,WEEKDAY,1
3,11,231,WEEKDAY,1
3,17,132,WEEKDAY,1
3,26,11,WEEKDAY,1
3,34,66,WEEKDAY,1
3,41,319,WEEKDAY,1
3,44,11,WEEKDAY,1
3,45,33,WEEKDAY,1
3,48,22,WEEKDAY,1
3,52,22,WEEKDAY,1
3,54,22,WEEKDAY,1
4,2,11,WEEKDAY,1
4,4,6061,WEEKDAY,1
4,5,88,WEEKDAY,1
4,9,247,WEEKDAY,1
4,12,44,WEEKDAY,1
4,30,209,WEEKDAY,1
4,34,22,WEEKDAY,1
4,53,187,WEEKDAY,1
5,2,616,WEEKDAY,1
5,5,473,WEEKDAY,1
5,10,66,WEEKDAY,1
5,12,22,WEEKDAY,1
5,53,44,WEEKDAY,1
6,1,22,WEEKDAY,1
7,7,22,WEEKDAY,1
7,13,33,WEEKDAY,1
7,17,22,WEEKDAY,1
7,48,55,WEEKDAY,1
9,4,308,WEEKDAY,1
9,9,3652,WEEKDAY,1
10,2,66,WEEKDAY,1
10,5,77,WEEKDAY,1
10,10,484,WEEKDAY,1
10,34,451,WEEKDAY,1
10,41,11,WEEKDAY,1
10,44,77,WEEKDAY,1
11,11,2002,WEEKDAY,1
11,17,2134,WEEKDAY,1
11,19,176,WEEKDAY,1
11,20,198,WEEKDAY,1
11,21,121,WEEKDAY,1
11,23,99,WEEKDAY,1
11,33,1155,WEEKDAY,1
11,37,22,WEEKDAY,1
11,48,55,WEEKDAY,1
12,1,22,WEEKDAY,1
12,4,11,WEEKDAY,1
12,11,143,WEEKDAY,1
12,12,1111,WEEKDAY,1
12,23,88,WEEKDAY,1
12,53,385,WEEKDAY,1
13,13,2387,WEEKDAY,1
13,17,22,WEEKDAY,1
13,48,1111,WEEKDAY,1
14,14,11,WEEKDAY,1
14,19,77,WEEKDAY,1
14,33,22,WEEKDAY,1
14,40,121,WEEKDAY,1
15,30,22,WEEKDAY,1
16,16,1540,WEEKDAY,1
16,30,1364,WEEKDAY,1
17,11,66,WEEKDAY,1
17,13,99,WEEKDAY,1
17,17,3289,WEEKDAY,1
17,48,660,WEEKDAY,1
18,44,22,WEEKDAY,1
19,19,781,WEEKDAY,1
19,33,561,WEEKDAY,1
19,40,517,WEEKDAY,1
20,1,253,WEEKDAY,1
20,19,517,WEEKDAY,1
20,20,1782,WEEKDAY,1
20,21,121,WEEKDAY,1
20,33,1100,WEEKDAY,1
20,40,99,WEEKDAY,1
21,1,99,WEEKDAY,1
21,20,77,WEEKDAY,1
21,21,8547,WEEKDAY,1
21,25,187,WEEKDAY,1
21,33,22,WEEKDAY,1
21,42,11,WEEKDAY,1
23,1,11,WEEKDAY,1
23,11,165,WEEKDAY,1
23,17,198,WEEKDAY,1
23,19,77,WEEKDAY,1
23,20,88,WEEKDAY,1
23,21,99,WEEKDAY,1
23,23,715,WEEKDAY,1
23,25,22,WEEKDAY,1
23,33,352,WEEKDAY,1
23,40,11,WEEKDAY,1
25,16,2948,WEEKDAY,1
25,25,10522,WEEKDAY,1
25,30,1386,WEEKDAY,1
25,36,121,WEEKDAY,1
26,1,66,WEEKDAY,1
26,2,77,WEEKDAY,1
26,3,66,WEEKDAY,1
26,5,33,WEEKDAY,1
26,9,77,WEEKDAY,1
26,10,44,WEEKDAY,1
26,11,33,WEEKDAY,1
26,12,11,WEEKDAY,1
26,16,44,WEEKDAY,1
26,17,44,WEEKDAY,1
26,19,198,WEEKDAY,1
26,20,110,WEEKDAY,1
26,21,11,WEEKDAY,1
26,23,132,WEEKDAY,1
26,25,143,WEEKDAY,1
26,26,198,WEEKDAY,1
26,28,22,WEEKDAY,1
26,29,55,WEEKDAY,1
26,30,297,WEEKDAY,1
26,33,33,WEEKDAY,1
26,34,77,WEEKDAY,1
26,40,44,WEEKDAY,1
26,41,176,WEEKDAY,1
26,42,11,WEEKDAY,1
26,44,154,WEEKDAY,1
26,45,66,WEEKDAY,1
26,48,55,WEEKDAY,1
26,50,22,WEEKDAY,1
26,52,33,WEEKDAY,1
26,53,66,WEEKDAY,1
26,54,44,WEEKDAY,1
28,1,11,WEEKDAY,1
28,21,66,WEEKDAY,1
28,25,33,WEEKDAY,1
29,1,44,WEEKDAY,1
29,2,198,WEEKDAY,1
29,3,88,WEEKDAY,1
29,4,363,WEEKDAY,1
29,5,99,WEEKDAY,1
29,9,291,WEEKDAY,1
29,10,121,WEEKDAY,1
29,11,33,WEEKDAY,1
29,12,44,WEEKDAY,1
29,13,11,WEEKDAY,1
29,16,165,WEEKDAY,1
29,17,275,WEEKDAY,1
29,19,198,WEEKDAY,1
29,20,77,WEEKDAY,1
29,21,99,WEEKDAY,1
29,23,88,WEEKDAY,1
29,25,352,WEEKDAY,1
29,26,55,WEEKDAY,1
29,28,33,WEEKDAY,1
29,30,286,WEEKDAY,1
29,32,11,WEEKDAY,1
29,33,176,WEEKDAY,1
29,34,110,WEEKDAY,1
29,40,77,WEEKDAY,1
29,41,88,WEEKDAY,1
29,42,11,WEEKDAY,1
29,44,110,WEEKDAY,1
29,45,11,WEEKDAY,1
29,48,253,WEEKDAY,1
29,50,33,WEEKDAY,1
29,53,55,WEEKDAY,1
29,54,11,WEEKDAY,1
30,4,77,WEEKDAY,1
30,5,22,WEEKDAY,1
30,12,11,WEEKDAY,1
30,30,20218,WEEKDAY,1
30,34,165,WEEKDAY,1
30,47,440,WEEKDAY,1
30,53,1298,WEEKDAY,1
30,56,23815,WEEKDAY,1
32,2,11,WEEKDAY,1
32,5,55,WEEKDAY,1
32,9,66,WEEKDAY,1
32,10,88,WEEKDAY,1
32,11,11,WEEKDAY,1
32,13,22,WEEKDAY,1
32,17,132,WEEKDAY,1
32,19,220,WEEKDAY,1
32,20,143,WEEKDAY,1
32,21,44,WEEKDAY,1
32,23,77,WEEKDAY,1
32,25,121,WEEKDAY,1
32,32,11,WEEKDAY,1
32,33,176,WEEKDAY,1
32,34,66,WEEKDAY,1
32,40,44,WEEKDAY,1
32,42,22,WEEKDAY,1
32,44,66,WEEKDAY,1
32,45,44,WEEKDAY,1
32,48,143,WEEKDAY,1
32,50,11,WEEKDAY,1
32,53,88,WEEKDAY,1
33,1,22,WEEKDAY,1
33,19,2112,WEEKDAY,1
33,20,132,WEEKDAY,1
33,33,3883,WEEKDAY,1
33,40,1001,WEEKDAY,1
34,34,3300,WEEKDAY,1
34,44,2178,WEEKDAY,1
36,16,143,WEEKDAY,1
36,30,286,WEEKDAY,1
36,36,11,WEEKDAY,1
37,17,418,WEEKDAY,1
37,37,66,WEEKDAY,1
39,44,11,WEEKDAY,1
40,19,176,WEEKDAY,1
40,40,495,WEEKDAY,1
41,2,33,WEEKDAY,1
41,10,1199,WEEKDAY,1
41,11,11,WEEKDAY,1
41,17,11,WEEKDAY,1
41,34,231,WEEKDAY,1
41,41,242,WEEKDAY,1
41,44,44,WEEKDAY,1
42,12,11,WEEKDAY,1
42,19,11,WEEKDAY,1
42,20,11,WEEKDAY,1
42,21,11,WEEKDAY,1
42,23,11,WEEKDAY,1
42,25,33,WEEKDAY,1
42,26,11,WEEKDAY,1
42,29,11,WEEKDAY,1
42,45,33,WEEKDAY,1
42,54,22,WEEKDAY,1
44,34,1298,WEEKDAY,1
44,44,4356,WEEKDAY,1
45,11,759,WEEKDAY,1
45,12,264,WEEKDAY,1
45,17,22,WEEKDAY,1
45,19,143,WEEKDAY,1
45,20,33,WEEKDAY,1
45,23,77,WEEKDAY,1
45,33,198,WEEKDAY,1
45,42,11,WEEKDAY,1
45,45,220,WEEKDAY,1
47,2,11,WEEKDAY,1
47,4,407,WEEKDAY,1
47,12,33,WEEKDAY,1
47,30,1694,WEEKDAY,1
47,34,33,WEEKDAY,1
47,47,330,WEEKDAY,1
47,53,121,WEEKDAY,1
47,56,33,WEEKDAY,1
48,13,1650,WEEKDAY,1
48,14,132,WEEKDAY,1
48,17,605,WEEKDAY,1
48,19,517,WEEKDAY,1
48,33,99,WEEKDAY,1
48,40,605,WEEKDAY,1
48,48,5467,WEEKDAY,1
50,2,22,WEEKDAY,1
50,9,22,WEEKDAY,1
50,19,11,WEEKDAY,1
50,20,11,WEEKDAY,1
50,21,11,WEEKDAY,1
50,29,11,WEEKDAY,1
50,41,11,WEEKDAY,1
51,3,11,WEEKDAY,1
51,10,11,WEEKDAY,1
52,1,11,WEEKDAY,1
52,2,66,WEEKDAY,1
52,3,11,WEEKDAY,1
52,10,11,WEEKDAY,1
52,20,11,WEEKDAY,1
52,33,11,WEEKDAY,1
52,34,22,WEEKDAY,1
52,41,44,WEEKDAY,1
52,42,11,WEEKDAY,1
53,2,110,WEEKDAY,1
53,5,88,WEEKDAY,1
53,9,99,WEEKDAY,1
53,10,55,WEEKDAY,1
53,11,88,WEEKDAY,1
53,13,22,WEEKDAY,1
53,17,143,WEEKDAY,1
53,19,264,WEEKDAY,1
53,20,110,WEEKDAY,1
53,21,253,WEEKDAY,1
53,23,33,WEEKDAY,1
53,25,110,WEEKDAY,1
53,26,22,WEEKDAY,1
53,33,121,WEEKDAY,1
53,34,11,WEEKDAY,1
53,40,110,WEEKDAY,1
53,42,22,WEEKDAY,1
53,44,77,WEEKDAY,1
53,45,154,WEEKDAY,1
53,48,231,WEEKDAY,1
53,50,11,WEEKDAY,1
53,53,57,WEEKDAY,1
54,1,132,WEEKDAY,1
54,2,264,WEEKDAY,1
54,3,55,WEEKDAY,1
54,4,451,WEEKDAY,1
54,5,55,WEEKDAY,1
54,9,394,WEEKDAY,1
54,10,143,WEEKDAY,1
54,11,22,WEEKDAY,1
54,12,55,WEEKDAY,1
54,13,55,WEEKDAY,1
54,16,121,WEEKDAY,1
54,17,143,WEEKDAY,1
54,19,198,WEEKDAY,1
54,20,330,WEEKDAY,1
54,21,165,WEEKDAY,1
54,23,143,WEEKDAY,1
54,24,11,WEEKDAY,1
54,25,506,WEEKDAY,1
54,26,44,WEEKDAY,1
54,28,22,WEEKDAY,1
54,29,198,WEEKDAY,1
54,30,550,WEEKDAY,1
54,33,253,WEEKDAY,1
54,34,165,WEEKDAY,1
54,40,132,WEEKDAY,1
54,41,143,WEEKDAY,1
54,42,44,WEEKDAY,1
54,44,286,WEEKDAY,1
54,45,99,WEEKDAY,1
54,48,165,WEEKDAY,1
54,50,99,WEEKDAY,1
54,51,11,WEEKDAY,1
54,52,22,WEEKDAY,1
54,53,99,WEEKDAY,1
54,54,55,WEEKDAY,1
56,30,66,WEEKDAY,1
56,53,561,WEEKDAY,1
56,56,1551,WEEKDAY,1
1,1,11,WEEKDAY,2
1,21,22,WEEKDAY,2
2,2,77,WEEKDAY,2
2,9,11,WEEKDAY,2
2,34,11,WEEKDAY,2
3,19,11,WEEKDAY,2
3,20,22,WEEKDAY,2
3,29,22,WEEKDAY,2
3,33,11,WEEKDAY,2
3,34,33,WEEKDAY,2
3,41,33,WEEKDAY,2
3,44,44,WEEKDAY,2
3,45,22,WEEKDAY,2
3,48,22,WEEKDAY,2
5,2,22,WEEKDAY,2
9,9,22,WEEKDAY,2
10,34,11,WEEKDAY,2
10,44,22,WEEKDAY,2
11,48,11,WEEKDAY,2
12,4,22,WEEKDAY,2
12,9,11,WEEKDAY,2
12,16,22,WEEKDAY,2
12,25,11,WEEKDAY,2
13,13,11,WEEKDAY,2
16,16,11,WEEKDAY,2
17,13,22,WEEKDAY,2
17,48,66,WEEKDAY,2
20,19,33,WEEKDAY,2
20,20,11,WEEKDAY,2
20,33,11,WEEKDAY,2
21,25,66,WEEKDAY,2
23,19,33,WEEKDAY,2
23,21,22,WEEKDAY,2
23,25,11,WEEKDAY,2
25,25,22,WEEKDAY,2
26,1,44,WEEKDAY,2
26,2,88,WEEKDAY,2
26,5,11,WEEKDAY,2
26,9,22,WEEKDAY,2
26,10,44,WEEKDAY,2
26,13,22,WEEKDAY,2
26,16,44,WEEKDAY,2
26,17,22,WEEKDAY,2
26,19,44,WEEKDAY,2
26,20,88,WEEKDAY,2
26,21,110,WEEKDAY,2
26,23,22,WEEKDAY,2
26,25,165,WEEKDAY,2
26,26,77,WEEKDAY,2
26,30,110,WEEKDAY,2
26,33,22,WEEKDAY,2
26,34,66,WEEKDAY,2
26,40,22,WEEKDAY,2
26,41,44,WEEKDAY,2
26,44,88,WEEKDAY,2
26,45,22,WEEKDAY,2
26,48,11,WEEKDAY,2
26,50,11,WEEKDAY,2
26,52,11,WEEKDAY,2
26,53,22,WEEKDAY,2
26,54,22,WEEKDAY,2
28,1,33,WEEKDAY,2
28,21,11,WEEKDAY,2
28,23,11,WEEKDAY,2
29,1,44,WEEKDAY,2
29,2,33,WEEKDAY,2
29,3,55,WEEKDAY,2
29,4,143,WEEKDAY,2
29,5,22,WEEKDAY,2
29,9,93,WEEKDAY,2
29,10,55,WEEKDAY,2
29,11,11,WEEKDAY,2
29,12,22,WEEKDAY,2
29,13,77,WEEKDAY,2
29,16,88,WEEKDAY,2
29,17,132,WEEKDAY,2
29,19,88,WEEKDAY,2
29,20,77,WEEKDAY,2
29,21,110,WEEKDAY,2
29,23,77,WEEKDAY,2
29,25,121,WEEKDAY,2
29,26,22,WEEKDAY,2
29,28,22,WEEKDAY,2
29,30,165,WEEKDAY,2
29,33,99,WEEKDAY,2
29,34,22,WEEKDAY,2
29,40,99,WEEKDAY,2
29,42,11,WEEKDAY,2
29,44,77,WEEKDAY,2
29,45,22,WEEKDAY,2
29,48,55,WEEKDAY,2
29,53,55,WEEKDAY,2
30,16,22,WEEKDAY,2
32,2,22,WEEKDAY,2
32,5,33,WEEKDAY,2
32,9,77,WEEKDAY,2
32,10,22,WEEKDAY,2
32,13,44,WEEKDAY,2
32,17,44,WEEKDAY,2
32,19,44,WEEKDAY,2
32,20,121,WEEKDAY,2
32,21,55,WEEKDAY,2
32,23,22,WEEKDAY,2
32,25,55,WEEKDAY,2
32,33,11,WEEKDAY,2
32,34,11,WEEKDAY,2
32,40,22,WEEKDAY,2
32,45,66,WEEKDAY,2
32,48,44,WEEKDAY,2
32,53,22,WEEKDAY,2
34,34,33,WEEKDAY,2
34,44,77,WEEKDAY,2
41,2,22,WEEKDAY,2
41,10,11,WEEKDAY,2
41,34,11,WEEKDAY,2
41,41,11,WEEKDAY,2
41,44,55,WEEKDAY,2
42,3,11,WEEKDAY,2
42,25,22,WEEKDAY,2
42,26,33,WEEKDAY,2
44,34,33,WEEKDAY,2
44,44,99,WEEKDAY,2
45,19,22,WEEKDAY,2
45,20,22,WEEKDAY,2
45,33,22,WEEKDAY,2
45,45,22,WEEKDAY,2
48,48,33,WEEKDAY,2
50,2,22,WEEKDAY,2
50,13,11,WEEKDAY,2
50,16,11,WEEKDAY,2
50,34,11,WEEKDAY,2
52,3,22,WEEKDAY,2
52,5,22,WEEKDAY,2
52,10,22,WEEKDAY,2
52,41,11,WEEKDAY,2
52,48,11,WEEKDAY,2
53,2,33,WEEKDAY,2
53,5,66,WEEKDAY,2
53,9,110,WEEKDAY,2
53,10,33,WEEKDAY,2
53,11,11,WEEKDAY,2
53,13,44,WEEKDAY,2
53,17,143,WEEKDAY,2
53,19,165,WEEKDAY,2
53,20,99,WEEKDAY,2
53,21,99,WEEKDAY,2
53,23,11,WEEKDAY,2
53,25,99,WEEKDAY,2
53,33,198,WEEKDAY,2
53,34,55,WEEKDAY,2
53,40,33,WEEKDAY,2
53,44,44,WEEKDAY,2
53,45,132,WEEKDAY,2
53,48,99,WEEKDAY,2
54,1,154,WEEKDAY,2
54,2,165,WEEKDAY,2
54,3,55,WEEKDAY,2
54,4,231,WEEKDAY,2
54,5,77,WEEKDAY,2
54,9,423,WEEKDAY,2
54,10,44,WEEKDAY,2
54,11,55,WEEKDAY,2
54,12,44,WEEKDAY,2
54,13,121,WEEKDAY,2
54,16,33,WEEKDAY,2
54,17,99,WEEKDAY,2
54,19,165,WEEKDAY,2
54,20,231,WEEKDAY,2
54,21,253,WEEKDAY,2
54,23,88,WEEKDAY,2
54,25,176,WEEKDAY,2
54,26,33,WEEKDAY,2
54,28,11,WEEKDAY,2
54,29,132,WEEKDAY,2
54,30,88,WEEKDAY,2
54,32,22,WEEKDAY,2
54,33,88,WEEKDAY,2
54,34,44,WEEKDAY,2
54,40,11,WEEKDAY,2
54,41,143,WEEKDAY,2
54,44,264,WEEKDAY,2
54,45,77,WEEKDAY,2
54,48,88,WEEKDAY,2
54,50,44,WEEKDAY,2
54,52,33,WEEKDAY,2
54,53,11,WEEKDAY,2
56,53,33,WEEKDAY,2
56,56,297,WEEKDAY,2
1,25,11,WEEKDAY,3
23,23,11,WEEKDAY,3
23,25,11,WEEKDAY,3
25,25,22,WEEKDAY,3
34,34,11,WEEKDAY,3
34,44,33,WEEKDAY,3
44,44,11,WEEKDAY,3
45,19,11,WEEKDAY,3
45,20,22,WEEKDAY,3
45,33,22,WEEKDAY,3
48,48,11,WEEKDAY,3
1,21,11,WEEKDAY,4
2,2,99,WEEKDAY,4
2,25,11,WEEKDAY,4
3,3,253,WEEKDAY,4
4,4,22,WEEKDAY,4
5,2,11,WEEKDAY,4
10,5,11,WEEKDAY,4
10,10,99,WEEKDAY,4
11,5,66,WEEKDAY,4
11,10,143,WEEKDAY,4
11,11,462,WEEKDAY,4
11,32,11,WEEKDAY,4
11,45,176,WEEKDAY,4
11,50,11,WEEKDAY,4
13,13,11,WEEKDAY,4
13,17,11,WEEKDAY,4
13,48,11,WEEKDAY,4
15,20,11,WEEKDAY,4
17,11,11,WEEKDAY,4
17,17,99,WEEKDAY,4
17,37,11,WEEKDAY,4
19,23,11,WEEKDAY,4
21,25,44,WEEKDAY,4
23,12,22,WEEKDAY,4
23,23,11,WEEKDAY,4
26,26,55,WEEKDAY,4
30,4,11,WEEKDAY,4
30,12,11,WEEKDAY,4
30,30,110,WEEKDAY,4
32,29,22,WEEKDAY,4
34,10,33,WEEKDAY,4
34,34,374,WEEKDAY,4
37,37,22,WEEKDAY,4
40,13,44,WEEKDAY,4
40,19,44,WEEKDAY,4
40,33,11,WEEKDAY,4
41,10,121,WEEKDAY,4
41,41,11,WEEKDAY,4
44,34,88,WEEKDAY,4
44,44,22,WEEKDAY,4
45,45,2,WEEKDAY,4
47,56,22,WEEKDAY,4
48,13,22,WEEKDAY,4
48,40,11,WEEKDAY,4
48,48,110,WEEKDAY,4
53,53,11,WEEKDAY,4
56,4,44,WEEKDAY,4
56,30,110,WEEKDAY,4
56,47,22,WEEKDAY,4
1,1,51018,WEEKDAY,5
1,2,143,WEEKDAY,5
1,3,1342,WEEKDAY,5
1,5,1595,WEEKDAY,5
1,6,1199,WEEKDAY,5
1,7,715,WEEKDAY,5
1,10,3179,WEEKDAY,5
1,11,1441,WEEKDAY,5
1,12,8013,WEEKDAY,5
1,13,2684,WEEKDAY,5
1,14,22,WEEKDAY,5
1,16,341,WEEKDAY,5
1,17,1727,WEEKDAY,5
1,19,297,WEEKDAY,5
1,20,3344,WEEKDAY,5
1,21,14036,WEEKDAY,5
1,23,8008,WEEKDAY,5
1,25,66,WEEKDAY,5
1,26,2640,WEEKDAY,5
1,28,429,WEEKDAY,5
1,29,1496,WEEKDAY,5
1,32,583,WEEKDAY,5
1,33,2717,WEEKDAY,5
1,34,220,WEEKDAY,5
1,36,627,WEEKDAY,5
1,40,88,WEEKDAY,5
1,41,143,WEEKDAY,5
1,45,3168,WEEKDAY,5
1,48,154,WEEKDAY,5
1,50,935,WEEKDAY,5
1,51,847,WEEKDAY,5
1,52,1067,WEEKDAY,5
1,53,1925,WEEKDAY,5
1,54,33,WEEKDAY,5
2,1,429,WEEKDAY,5
2,2,141425,WEEKDAY,5
2,3,8679,WEEKDAY,5
2,4,924,WEEKDAY,5
2,5,38511,WEEKDAY,5
2,6,1639,WEEKDAY,5
2,9,6541,WEEKDAY,5
2,10,30448,WEEKDAY,5
2,11,583,WEEKDAY,5
2,12,2948,WEEKDAY,5
2,17,22,WEEKDAY,5
2,21,462,WEEKDAY,5
2,22,45,WEEKDAY,5
2,23,4554,WEEKDAY,5
2,24,198,WEEKDAY,5
2,25,396,WEEKDAY,5
2,26,1056,WEEKDAY,5
2,29,4059,WEEKDAY,5
2,30,231,WEEKDAY,5
2,32,451,WEEKDAY,5
2,34,47410,WEEKDAY,5
2,35,176,WEEKDAY,5
2,39,297,WEEKDAY,5
2,41,21879,WEEKDAY,5
2,44,30624,WEEKDAY,5
2,45,5126,WEEKDAY,5
2,47,319,WEEKDAY,5
2,50,3157,WEEKDAY,5
2,51,935,WEEKDAY,5
2,53,176,WEEKDAY,5
2,54,22,WEEKDAY,5
2,56,11,WEEKDAY,5
3,1,1914,WEEKDAY,5
3,2,418,WEEKDAY,5
3,3,158741,WEEKDAY,5
3,4,33,WEEKDAY,5
3,5,4070,WEEKDAY,5
3,6,726,WEEKDAY,5
3,7,110,WEEKDAY,5
3,9,528,WEEKDAY,5
3,10,3960,WEEKDAY,5
3,11,2860,WEEKDAY,5
3,12,3817,WEEKDAY,5
3,13,539,WEEKDAY,5
3,17,1870,WEEKDAY,5
3,18,198,WEEKDAY,5
3,19,11,WEEKDAY,5
3,20,429,WEEKDAY,5
3,21,1452,WEEKDAY,5
3,23,1705,WEEKDAY,5
3,25,1408,WEEKDAY,5
3,26,17039,WEEKDAY,5
3,28,4059,WEEKDAY,5
3,29,12408,WEEKDAY,5
3,30,176,WEEKDAY,5
3,32,4807,WEEKDAY,5
3,33,198,WEEKDAY,5
3,34,17039,WEEKDAY,5
3,37,583,WEEKDAY,5
3,41,34133,WEEKDAY,5
3,44,3267,WEEKDAY,5
3,45,2794,WEEKDAY,5
3,47,198,WEEKDAY,5
3,48,539,WEEKDAY,5
3,50,5445,WEEKDAY,5
3,51,18326,WEEKDAY,5
3,52,2574,WEEKDAY,5
3,53,3784,WEEKDAY,5
3,54,4092,WEEKDAY,5
4,2,13090,WEEKDAY,5
4,3,9427,WEEKDAY,5
4,4,66264,WEEKDAY,5
4,5,16907,WEEKDAY,5
4,9,4312,WEEKDAY,5
4,10,14223,WEEKDAY,5
4,11,1243,WEEKDAY,5
4,12,10230,WEEKDAY,5
4,17,3872,WEEKDAY,5
4,22,99,WEEKDAY,5
4,23,4730,WEEKDAY,5
4,24,5225,WEEKDAY,5
4,25,1793,WEEKDAY,5
4,26,6325,WEEKDAY,5
4,28,979,WEEKDAY,5
4,29,22429,WEEKDAY,5
4,30,14828,WEEKDAY,5
4,32,8173,WEEKDAY,5
4,34,20273,WEEKDAY,5
4,35,352,WEEKDAY,5
4,36,704,WEEKDAY,5
4,37,308,WEEKDAY,5
4,39,1386,WEEKDAY,5
4,41,7084,WEEKDAY,5
4,44,39919,WEEKDAY,5
4,45,1529,WEEKDAY,5
4,47,394,WEEKDAY,5
4,50,10604,WEEKDAY,5
4,51,2585,WEEKDAY,5
4,52,198,WEEKDAY,5
4,53,3069,WEEKDAY,5
4,54,440,WEEKDAY,5
5,1,55,WEEKDAY,5
5,2,5654,WEEKDAY,5
5,3,682,WEEKDAY,5
5,5,8734,WEEKDAY,5
5,6,495,WEEKDAY,5
5,9,1243,WEEKDAY,5
5,10,6424,WEEKDAY,5
5,11,22,WEEKDAY,5
5,12,1837,WEEKDAY,5
5,17,242,WEEKDAY,5
5,18,22,WEEKDAY,5
5,19,11,WEEKDAY,5
